user_pseudo_id,device_category,country,traffic_medium,count_view_item,count_add_to_cart,count_begin_checkout,target_has_purchased
8598660.1339973343,desktop,Taiwan,<Other>,0,0,0,0
8604112.9933344338,mobile,Romania,cpc,0,0,0,0
8604545.6184020311,desktop,Japan,<Other>,0,0,0,0
8636013.9309825073,mobile,China,cpc,0,0,0,0
8656307.3466769926,tablet,United States,referral,5,0,0,0
8739374.0627432287,desktop,China,(none),0,0,0,0
8783610.4857236947,mobile,India,<Other>,0,0,0,0
8796573.1637418302,desktop,United States,<Other>,0,0,0,0
8841244.7654666592,desktop,India,(none),0,0,0,0
8860751.4330257186,desktop,Ireland,referral,0,0,0,0
8876141.1213299136,desktop,United States,referral,0,0,0,0
8908819.1615965822,desktop,Spain,referral,0,0,0,0
8919886.5191041641,mobile,United States,<Other>,0,0,0,0
8981011.6906711516,desktop,Colombia,<Other>,0,0,0,0
8982950.4832357890,desktop,Canada,referral,6,0,0,0
8998874.0069444760,desktop,Pakistan,organic,0,0,0,0
9022965.1288551163,mobile,France,<Other>,0,0,0,0
9033416.4423405123,desktop,Israel,(none),1,0,0,0
9045475.0145768736,desktop,United States,referral,25,0,0,0
9083877.4268509801,mobile,France,organic,0,0,0,0
9095453.6758618266,desktop,Canada,organic,0,0,0,0
9109860.6046120767,desktop,China,(none),0,0,0,0
9120275.1788340170,desktop,United States,referral,0,0,0,0
9121511.4487888681,mobile,United States,organic,0,0,0,0
9126042.4934875781,mobile,United States,organic,0,0,0,0
9127438.6040104314,desktop,United States,organic,0,0,0,0
9179070.9926757432,desktop,Brazil,organic,0,0,0,0
9201647.8568326495,desktop,India,organic,3,0,0,0
9202345.1625198750,mobile,United States,(data deleted),0,0,0,0
9215727.0058668744,mobile,Algeria,<Other>,0,0,0,0
9217941.8740308570,desktop,Taiwan,referral,1,0,0,0
9219153.1315069807,desktop,Netherlands,cpc,0,0,0,0
9236801.1105186423,mobile,Hong Kong,organic,0,0,0,0
9429852.4567298797,mobile,United States,referral,0,0,0,0
9457620.3970739710,desktop,United States,organic,0,0,0,0
9696917.8912401734,mobile,(not set),organic,0,0,0,0
9727927.2652456733,desktop,Portugal,referral,0,0,0,0
9880722.4775835800,desktop,United States,organic,0,0,0,0
10347094.2342306049,desktop,Canada,<Other>,0,0,0,0
10446598.7183006639,desktop,United States,<Other>,1,0,1,0
10485464.5407284693,desktop,Pakistan,organic,0,0,0,0
10581078.1831746687,mobile,Turkey,organic,0,0,0,0
10841584.0054409883,desktop,United States,organic,0,0,0,0
11059357.1851873761,desktop,United States,<Other>,0,0,0,0
11706732.4413148164,desktop,United States,organic,0,0,0,0
12103934.4086221650,mobile,Singapore,(none),1,0,0,0
12125638.6543043458,mobile,United States,organic,0,0,0,0
12339087.2310100986,mobile,Turkey,<Other>,1,0,0,0
12664465.5258974924,mobile,Portugal,organic,9,0,0,0
12922844.6398849120,tablet,India,referral,4,0,0,0
12934967.2825332006,mobile,United States,organic,0,0,0,0
12976084.5089703416,mobile,United States,referral,0,0,0,0
13471893.1722950724,mobile,United States,<Other>,0,0,0,0
13562039.6909339886,desktop,United States,referral,0,0,0,0
13579810.1173886784,mobile,United States,(none),0,0,0,0
13629236.8169458329,desktop,South Korea,organic,0,0,0,0
13669652.2375298537,desktop,India,(none),0,0,0,0
13817936.8495899303,desktop,United States,referral,0,0,0,0
13847867.4678198870,mobile,India,referral,2,0,0,0
13973919.9091005150,desktop,Netherlands,(none),0,0,0,0
14114360.2316834847,desktop,United States,organic,0,0,0,0
14124000.0289171148,mobile,India,organic,0,0,0,0
14312259.9237540541,desktop,United States,(none),0,0,0,0
14428616.1512805181,desktop,United States,referral,1,0,0,0
14471163.0209061029,mobile,United States,organic,0,0,0,0
14507842.4450400808,desktop,Kenya,(none),0,0,0,0
14650084.5635892253,desktop,Canada,referral,0,0,0,0
14677900.7865216840,desktop,France,referral,0,0,0,0
14942924.0124781375,desktop,United States,(none),0,0,0,0
15014039.3066257561,desktop,United States,<Other>,0,0,0,0
15090804.6881671967,mobile,Indonesia,organic,0,0,0,0
15093717.2040612920,desktop,United States,(data deleted),5,0,0,0
15604168.2224737726,desktop,United States,(none),0,0,0,0
16081049.5981754839,mobile,Czechia,organic,0,0,0,0
16328683.5717883100,desktop,India,<Other>,0,0,0,0
16499873.9276647953,desktop,United States,organic,0,0,0,0
16651601.8076837654,mobile,United States,organic,0,0,0,0
16877070.3288092360,desktop,Sweden,organic,0,0,0,0
17010493.8942444381,desktop,United States,<Other>,0,0,0,0
17126104.7151280612,mobile,United States,(none),0,0,0,0
17282800.3877735503,mobile,South Africa,organic,0,0,0,0
17381842.5832876114,mobile,Brazil,<Other>,0,0,0,0
18105808.9848637120,desktop,Italy,(none),1,0,0,0
18148511.7065748183,desktop,United States,(none),1,0,0,0
18194460.9928359341,mobile,United States,<Other>,0,0,0,0
18350443.3802884943,desktop,United States,referral,0,0,0,0
18455390.5301831117,desktop,Philippines,organic,0,0,0,0
18523734.7484590065,mobile,Turkey,referral,0,0,0,0
18526011.5074648159,mobile,Australia,(none),0,0,0,0
18633591.4999557233,mobile,Singapore,<Other>,0,0,0,0
18967975.4525910779,desktop,India,organic,0,0,0,0
18988438.3883435944,mobile,United States,referral,4,0,0,0
19202110.6797534001,desktop,South Korea,organic,0,0,0,0
19230478.7065245755,desktop,United States,organic,0,0,0,0
19682117.0129568234,desktop,India,referral,5,0,1,0
19949983.9148149476,desktop,Mexico,referral,0,0,0,0
19991559.6937464988,desktop,Russia,referral,0,0,0,0
20050439.3011914885,mobile,United States,referral,0,0,0,0
20392934.2573971954,desktop,United States,referral,3,0,1,0
20636026.6991679067,desktop,Australia,referral,0,0,0,0
20727526.6415057477,mobile,United States,(none),0,0,0,0
20772013.6800939820,desktop,France,(data deleted),14,0,0,0
21101068.6107963529,desktop,United States,(none),0,0,0,0
21296191.8681893706,desktop,Brazil,(none),1,0,0,0
21413605.7284321700,desktop,India,referral,6,0,0,0
21451176.3005397990,desktop,Canada,organic,0,0,0,0
21503964.5896255118,desktop,Bangladesh,referral,10,0,2,1
21648721.6257775281,mobile,Taiwan,referral,0,0,0,0
21691585.2451388246,desktop,United States,referral,0,0,0,0
21792862.1111694411,desktop,United States,organic,0,0,0,0
21860600.6928009055,desktop,Brazil,referral,2,0,0,0
21981068.9730315460,mobile,Spain,(data deleted),0,0,0,0
22247831.2560095760,desktop,Slovenia,(none),0,0,0,0
22310963.9537736541,desktop,Canada,organic,0,0,0,0
22399530.8829595153,desktop,Taiwan,(none),0,0,0,0
23117161.4151665344,desktop,Brazil,referral,0,0,0,0
23432699.3116002076,desktop,India,(none),1,0,0,0
23457208.4659588742,desktop,Canada,organic,0,0,0,0
23515202.9426894161,mobile,Vietnam,organic,0,0,0,0
23518098.9417915206,mobile,India,(none),0,0,0,0
24005163.6752722139,mobile,United States,referral,24,0,0,0
24253369.5362261592,desktop,Canada,organic,0,0,0,0
24489896.2992584539,desktop,United States,organic,60,0,1,0
24521216.8141922651,mobile,United States,referral,0,0,0,0
25187460.9268855332,mobile,Belgium,(data deleted),0,0,0,0
25283222.3700274881,mobile,United States,(none),0,0,0,0
25296233.2671168251,mobile,United States,referral,0,0,0,0
25375077.8773429253,desktop,United States,cpc,1,0,0,0
25993047.7313973243,desktop,Italy,<Other>,61,0,1,0
26036501.6147343005,mobile,United States,organic,0,0,0,0
26263663.9802063112,mobile,United States,(none),0,0,0,0
26513581.1827301840,mobile,Pakistan,organic,1,0,0,0
26614637.7287175411,desktop,United States,organic,0,0,0,0
26680303.9125084057,desktop,United States,organic,5,0,0,0
26702918.6389761036,mobile,United States,(none),2,0,0,0
26888038.4141085752,desktop,United States,(none),0,0,0,0
27062230.2610374258,desktop,United States,<Other>,0,0,0,0
27118478.1925679767,mobile,Poland,referral,0,0,0,0
27457982.1023545787,desktop,India,organic,1,0,0,0
27544600.4765813259,desktop,United States,referral,0,0,0,0
27547814.0753925253,desktop,United States,referral,0,0,0,0
27798969.1463623580,mobile,Singapore,organic,0,0,0,0
27884201.8667347261,desktop,Canada,referral,1,0,0,0
28235711.1740845008,desktop,Russia,organic,0,0,0,0
28253597.2776970242,desktop,United States,cpc,0,0,0,0
28690930.6609359610,desktop,United States,organic,2,0,0,0
28725202.1263073717,desktop,United States,<Other>,0,0,0,0
28753142.7579815367,mobile,Malaysia,organic,0,0,0,0
28803291.9738356645,desktop,India,referral,0,0,0,0
28920318.2755116487,tablet,India,referral,4,0,0,0
29294497.5935968701,desktop,United States,organic,1,0,0,0
29460428.4137572496,desktop,Saudi Arabia,organic,0,0,0,0
29610141.9810035794,mobile,United Kingdom,referral,0,0,0,0
29611290.2337205525,mobile,United States,referral,0,0,0,0
30040366.9867903588,mobile,United States,<Other>,0,0,0,0
30138251.9100731821,desktop,United States,<Other>,0,0,0,0
30168312.2956415230,desktop,Italy,<Other>,5,0,0,0
30229909.1019314310,desktop,India,(none),0,0,0,0
30241540.8369874732,tablet,Italy,organic,1,0,0,0
30289048.5985630147,desktop,Netherlands,<Other>,1,0,0,0
30331335.0455912926,desktop,United States,(none),57,0,1,0
30945135.4222302714,mobile,United States,organic,0,0,0,0
31030490.3042036506,mobile,United States,(none),0,0,0,0
31124405.6759342124,mobile,Italy,referral,0,0,0,0
31209622.8548781153,mobile,Canada,<Other>,0,0,0,0
31511029.8573264643,mobile,United States,referral,22,0,0,0
31613618.4993209758,desktop,United Kingdom,referral,13,0,2,1
31669832.1934354262,desktop,United States,(none),0,0,0,0
31702643.2280963867,mobile,South Korea,organic,0,0,0,0
31928237.1713393168,desktop,United States,organic,0,0,0,0
31956155.3624476377,desktop,United Kingdom,(none),12,0,0,0
32264810.0313682541,mobile,France,organic,0,0,0,0
32342846.1556485254,desktop,United States,organic,0,0,0,0
32998447.3410076450,mobile,United States,(none),0,0,0,0
33189466.2422842629,mobile,France,<Other>,0,0,0,0
33189871.4786680748,desktop,United States,organic,14,0,0,0
33673477.5813735871,desktop,United States,organic,0,0,0,0
33789643.9171557201,desktop,Singapore,organic,0,0,0,0
34058729.3652756033,desktop,India,(none),0,0,0,0
34158344.5311282875,desktop,United Kingdom,organic,0,0,0,0
34180938.0757308565,desktop,China,cpc,1,0,0,0
34243159.8145548097,desktop,Hong Kong,organic,0,0,0,0
34319859.6361584132,mobile,Spain,organic,0,0,0,0
34600568.5272349088,desktop,Germany,referral,8,0,0,0
34882038.7158610853,desktop,India,organic,0,0,0,0
34953690.6553429302,desktop,Canada,<Other>,0,0,0,0
35103252.4322257637,mobile,United States,referral,0,0,0,0
35447590.9141247812,desktop,India,organic,0,0,0,0
35654474.3522611003,mobile,United States,(none),1,0,0,0
35921741.8487635774,desktop,Switzerland,referral,2,0,0,0
36094380.1382775152,mobile,United States,(none),0,0,0,0
36846464.8645156450,desktop,United States,(none),57,0,1,0
36976062.9996737977,mobile,Canada,cpc,1,0,0,0
37047009.1142600510,mobile,United States,(none),0,0,0,0
37088606.9803525936,mobile,Taiwan,organic,0,0,0,0
37140911.9249259560,mobile,United States,referral,0,0,0,0
37335374.8352586787,mobile,United States,referral,0,0,0,0
37389500.3327676999,mobile,Canada,referral,0,0,0,0
37648406.8107666365,mobile,United States,cpc,0,0,0,0
37878459.1109431422,mobile,United States,<Other>,0,0,0,0
37891727.5106830060,desktop,Canada,referral,0,0,0,0
37952314.0257492509,desktop,France,organic,0,0,0,0
37965761.8945526267,desktop,United States,(none),0,0,0,0
38018851.8996352489,desktop,Thailand,organic,1,0,0,0
38302226.0909423110,desktop,China,referral,4,0,1,0
38312618.3113942178,desktop,United States,cpc,0,0,0,0
38675278.4912190552,desktop,India,organic,12,0,0,0
38777775.7328291007,desktop,United States,<Other>,0,0,0,0
38785637.8177800703,desktop,United States,referral,34,0,0,0
38813515.8662445906,desktop,United States,cpc,2,0,0,0
38826263.4583283720,desktop,Italy,<Other>,0,0,0,0
38996330.4616295433,desktop,India,<Other>,0,0,0,0
39443462.9852246899,mobile,United States,referral,43,0,1,1
39551180.6378820142,mobile,United States,organic,0,0,0,0
39700043.9538265757,desktop,Morocco,referral,0,0,0,0
39752149.8316435951,desktop,United States,organic,0,0,0,0
39877997.5025172176,mobile,Venezuela,cpc,0,0,0,0
39879211.1379466036,mobile,United States,(none),0,0,0,0
40065085.7315304234,desktop,United States,organic,0,0,0,0
40093103.1723169276,desktop,Brazil,organic,0,0,0,0
40141040.7891712704,desktop,United States,referral,0,0,0,0
40418512.3278126220,mobile,United States,referral,18,0,2,1
40419717.4317588714,mobile,Brazil,referral,0,0,2,1
40511856.5847248933,mobile,Nigeria,organic,1,0,0,0
41110263.0994826237,desktop,United States,organic,0,0,0,0
41228385.3450536904,desktop,United States,organic,0,0,0,0
41249820.2886374562,mobile,Czechia,organic,0,0,0,0
41254771.0581817650,mobile,Australia,organic,3,0,0,0
41705428.1170605675,desktop,United States,cpc,0,0,0,0
41758652.6227423757,mobile,United States,(none),0,0,0,0
42272305.3669023379,mobile,Germany,organic,0,0,0,0
42319768.6214598770,desktop,United States,organic,0,0,0,0
42348262.7066676093,mobile,Greece,referral,1,0,0,0
42398116.7281888891,mobile,Ireland,referral,0,0,0,0
42435072.0365552680,mobile,Italy,organic,0,0,0,0
42507696.5712572374,mobile,Italy,(none),0,0,0,0
42514183.5904404137,mobile,United States,organic,0,0,0,0
42955130.2468836298,desktop,United States,cpc,0,0,0,0
43129096.0667417749,mobile,United States,(none),0,0,0,0
43435921.9728597976,mobile,United States,referral,38,0,1,1
43634354.9760946540,tablet,Spain,organic,2,0,0,0
43668796.0523930806,mobile,India,<Other>,0,0,0,0
43758934.3989928610,desktop,United States,(none),60,0,1,0
43767461.5543547644,desktop,France,<Other>,0,0,0,0
43774618.5749372919,mobile,United States,<Other>,0,0,0,0
43847145.1823054007,mobile,Germany,organic,0,0,0,0
44186608.0924722076,desktop,Germany,referral,4,0,0,0
44248829.5898434811,desktop,United States,organic,3,0,0,0
44436941.6285307156,desktop,Germany,organic,0,0,0,0
44628583.1965882278,mobile,United States,(data deleted),0,0,0,0
45075393.3422853734,mobile,Russia,(none),0,0,0,0
45161055.1985006864,mobile,United States,(none),2,0,0,0
45197814.9355572684,mobile,United States,<Other>,4,0,0,0
45206062.6754577752,desktop,United States,<Other>,0,0,0,0
45275318.1939996986,mobile,United States,cpc,1,0,0,0
45438368.9403797264,desktop,United States,organic,0,0,0,0
45470983.4240348523,desktop,United States,organic,0,0,0,0
45753587.5269201576,mobile,Spain,(none),0,0,0,0
45833688.8339597610,desktop,United States,referral,0,0,0,0
45867350.7165071591,mobile,United States,referral,0,0,0,0
46164743.3958602178,desktop,Taiwan,referral,0,0,0,0
46298535.1231282055,mobile,India,(none),3,0,0,0
46367597.0636268493,desktop,United States,referral,0,0,0,0
46474424.4341494720,desktop,United States,(none),0,0,0,0
46670692.5650628944,desktop,United States,organic,0,0,0,0
46747085.5025600603,mobile,Germany,organic,0,0,0,0
46896498.3472458026,mobile,India,(data deleted),0,0,0,0
47741874.9481610305,desktop,Germany,(data deleted),0,0,0,0
47914258.7889466969,desktop,United States,organic,0,0,0,0
48071369.3161044368,mobile,Singapore,(none),2,0,1,0
48208367.3365653868,mobile,Canada,organic,0,0,0,0
48625587.0003638550,mobile,Australia,(none),0,0,0,0
48647386.7781076221,desktop,Pakistan,referral,0,0,0,0
48676690.9245412206,desktop,Italy,organic,0,0,0,0
48710142.0129389332,mobile,United States,referral,0,0,0,0
48769720.2753297484,desktop,United States,referral,0,0,0,0
48781115.4377059937,mobile,Indonesia,referral,0,0,0,0
48785695.4482780488,mobile,United States,organic,0,0,0,0
48950151.8567870588,desktop,United States,<Other>,2,0,0,0
49186437.8559951054,mobile,United States,(none),0,0,0,0
49319324.3528520896,mobile,Canada,referral,1,0,0,0
49451259.0243047564,desktop,United States,<Other>,0,0,0,0
49501467.5950871638,desktop,United States,organic,0,0,2,0
49852155.8350547134,mobile,Indonesia,organic,1,0,0,0
49895276.7665402280,desktop,Brazil,referral,0,0,0,0
50235174.9697161581,mobile,India,organic,0,0,0,0
50427281.3819607024,desktop,Canada,referral,0,0,0,0
50524891.0248544815,desktop,United States,referral,26,0,2,1
50626254.3092321880,desktop,United States,referral,0,0,0,0
50837037.5294256808,desktop,United States,referral,5,0,0,0
50871074.1331038977,desktop,Belgium,organic,57,0,1,0
50943060.7301479262,desktop,United States,organic,0,0,0,0
51201418.5417359889,mobile,Spain,referral,0,0,0,0
51341716.7817321411,mobile,United States,<Other>,0,0,0,0
51549272.3067274906,desktop,United States,<Other>,0,0,0,0
51714959.0035672229,desktop,South Korea,referral,0,0,4,0
51780150.7851009617,desktop,United States,<Other>,0,0,0,0
51873944.1425666012,mobile,France,cpc,0,0,0,0
51940310.3880093333,desktop,Chile,(none),1,0,0,0
52031917.6106673610,desktop,Sweden,organic,4,0,0,0
52219492.8755313771,desktop,United States,(none),0,0,0,0
52409022.2671328032,mobile,United States,organic,0,0,0,0
52432687.1302667380,mobile,United States,referral,1,0,0,0
53082233.1476478692,desktop,Russia,(none),0,0,0,0
53198653.6970335035,mobile,Japan,<Other>,6,0,0,0
53360975.4098097692,mobile,Canada,organic,0,0,0,0
53441382.7632110788,mobile,United States,(none),0,0,0,0
53721186.8097362074,desktop,Thailand,organic,0,0,0,0
53851673.7098238439,mobile,Spain,<Other>,0,0,0,0
54248534.1757700413,desktop,Turkey,organic,0,0,0,0
54284082.8144318653,mobile,United States,(none),0,0,0,0
54506168.9888213062,mobile,Ireland,organic,0,0,0,0
54674027.7916926623,mobile,United States,<Other>,1,0,0,0
54964746.4687880356,mobile,United States,organic,0,0,0,0
55063612.8983713059,mobile,United States,organic,0,0,0,0
55140295.7144673077,mobile,United States,(none),0,0,0,0
55535348.7486963248,desktop,Netherlands,(none),3,0,0,0
55611435.7219963367,mobile,Slovakia,organic,0,0,0,0
55679852.3902858522,desktop,United States,(data deleted),5,0,0,0
55681188.6012213337,tablet,China,<Other>,1,0,0,0
55711647.0571225224,mobile,India,organic,0,0,0,0
55769024.2522744035,desktop,United States,referral,0,0,0,0
56013403.8131641560,mobile,Japan,referral,0,0,0,0
56114781.1355841935,desktop,Spain,referral,5,0,0,0
56305245.0239128368,desktop,Japan,<Other>,0,0,0,0
56499542.2196405586,mobile,Canada,<Other>,1,0,0,0
56759161.5340830939,desktop,United States,organic,5,0,0,0
56922007.0911643389,desktop,Morocco,<Other>,0,0,0,0
56959423.5744027797,desktop,Sweden,referral,0,0,0,0
57127945.5139937037,desktop,Singapore,organic,2,0,0,0
57166115.0063090060,desktop,India,(none),0,0,0,0
57359623.4761551588,desktop,United States,(data deleted),0,0,0,0
57407323.2199970667,mobile,United States,organic,0,0,0,0
57419224.7269957634,mobile,United States,(none),0,0,0,0
57476073.4282531924,desktop,India,organic,0,0,0,0
57894850.2706197378,desktop,United States,(none),0,0,0,0
57969851.6127045510,desktop,United States,(none),0,0,0,0
58211027.7899457626,mobile,Dominican Republic,referral,17,0,0,0
58577608.3500803538,desktop,United States,(none),0,0,0,0
58614450.4151685248,mobile,United States,organic,0,0,0,0
59060006.1906056214,desktop,United States,organic,0,0,0,0
59239556.9352837044,mobile,United States,cpc,0,0,0,0
59388581.6712955708,mobile,United States,referral,0,0,0,0
60273699.6030665621,desktop,Russia,(none),0,0,0,0
60335480.7620018477,desktop,United States,organic,0,0,0,0
60403606.2767977347,desktop,United Kingdom,referral,0,0,0,0
60533916.1777375285,desktop,United States,(none),1,0,0,0
60538278.9197423460,desktop,India,<Other>,0,0,0,0
60672205.3789860385,desktop,United States,<Other>,0,0,0,0
60738012.3675548960,desktop,United States,referral,0,0,0,0
61017419.0014107523,mobile,United States,organic,0,0,0,0
61799276.6552984202,desktop,Thailand,referral,0,0,0,0
61904759.3688149412,desktop,United States,referral,0,0,0,0
62034129.9662277507,mobile,India,(none),1,0,0,0
62059126.2395678399,mobile,United States,(data deleted),0,0,0,0
62094897.5766673110,desktop,India,<Other>,5,0,0,0
62200815.4373999085,desktop,Chile,(none),1,0,0,0
62276323.4401548124,desktop,Canada,<Other>,4,0,0,0
62555792.1008330847,desktop,United States,(none),0,0,0,0
62656242.3948518603,desktop,United States,organic,2,0,0,0
62739472.0083168490,mobile,United States,referral,0,0,0,0
62800991.5808809712,mobile,United States,organic,8,0,0,0
62850801.0731095746,mobile,Canada,<Other>,0,0,0,0
62906779.1497688074,mobile,United States,organic,0,0,0,0
62920538.5330023487,mobile,United States,organic,0,0,0,0
63213384.8493716934,desktop,United States,organic,0,0,0,0
63309831.0609270293,desktop,United Kingdom,(none),0,0,0,0
63334761.7284055644,desktop,France,<Other>,2,0,0,0
63380117.6185003056,desktop,Brazil,<Other>,1,0,0,0
63456962.0432531124,mobile,Romania,referral,1,0,0,0
63611759.1473173577,desktop,France,cpc,0,0,0,0
63617031.5528937457,desktop,Netherlands,organic,0,0,0,0
63646872.6390955205,mobile,United States,<Other>,0,0,0,0
63877234.7746335276,mobile,United States,organic,0,0,0,0
63906288.4825459451,desktop,Spain,referral,0,0,0,0
63984117.8998784325,desktop,China,referral,0,0,0,0
63996356.5419915541,mobile,Canada,referral,0,0,0,0
64169246.2533597672,desktop,United States,<Other>,0,0,0,0
64285370.6344972489,desktop,United States,referral,0,0,0,0
64300737.6362169256,desktop,Italy,<Other>,0,0,0,0
64370109.5014101535,desktop,Oman,organic,0,0,0,0
64491867.1046233818,desktop,United States,referral,0,0,0,0
64670480.6239840337,desktop,United States,(none),0,0,0,0
64837281.1418952158,mobile,United States,(none),4,0,0,0
64965608.4935597787,desktop,China,(none),0,0,0,0
64987631.9869241144,mobile,Hong Kong,organic,0,0,0,0
65236128.0781525520,mobile,Indonesia,<Other>,0,0,0,0
65313025.3151339593,desktop,United States,(none),6,0,0,0
65441581.8949225094,desktop,India,<Other>,0,0,0,0
65609035.7613248552,mobile,India,referral,2,0,0,0
65662027.7572000145,mobile,United States,organic,0,0,0,0
66124232.1705901924,desktop,United States,organic,0,0,0,0
66236925.8943379553,mobile,Serbia,<Other>,0,0,0,0
66630791.2476718856,desktop,United States,<Other>,1,0,0,0
66934018.6712762960,desktop,United States,cpc,0,0,0,0
67041509.0355538304,mobile,United Kingdom,referral,0,0,0,0
67066054.8870898947,mobile,United States,(none),0,0,0,0
67242982.0432343274,desktop,India,referral,39,0,0,0
67246128.8455589499,desktop,United States,referral,0,0,0,0
67468353.8408054034,mobile,India,referral,0,0,0,0
67491467.1504636230,desktop,Turkey,<Other>,0,0,0,0
67956571.5590044124,desktop,United States,organic,5,0,0,0
68068730.4443808798,mobile,Malaysia,organic,4,0,0,0
68217659.6176300018,mobile,India,cpc,0,0,0,0
68347439.4262487589,desktop,India,organic,0,0,0,0
68507856.8842982588,mobile,United States,referral,0,0,0,0
68589680.2872333971,desktop,Portugal,referral,2,0,0,0
68636838.7449903877,mobile,United States,(none),0,0,0,0
68668275.5890072465,desktop,Taiwan,referral,1,0,0,0
68741074.6864531054,mobile,Ukraine,organic,0,0,0,0
68909152.5650966734,desktop,Italy,organic,0,0,0,0
69046429.2206640310,desktop,Israel,referral,0,0,0,0
69175719.7937832064,desktop,Mexico,organic,45,0,0,0
69309426.1619351816,mobile,Canada,organic,0,0,0,0
69319287.1570408673,desktop,United States,<Other>,5,0,0,0
70272836.4655365874,desktop,Colombia,(none),0,0,0,0
70275907.4879230729,desktop,United States,organic,8,0,0,0
70516406.3528373442,desktop,France,referral,0,0,0,0
70661940.8065743242,desktop,Canada,referral,0,0,0,0
70799580.0754838666,mobile,Canada,cpc,1,0,0,0
71230332.1496517484,desktop,United States,referral,0,0,0,0
71259949.2502328691,mobile,United States,(none),0,0,0,0
71419224.0126249646,desktop,Turkey,(none),0,0,0,0
71460355.7501798260,desktop,United States,organic,1,0,0,0
71771546.1773182490,desktop,United Kingdom,organic,0,0,0,0
71828801.3459080379,desktop,United States,cpc,0,0,0,0
71829893.9906820248,mobile,United States,referral,0,0,0,0
72620518.7377718452,desktop,United States,organic,5,0,0,0
72673368.8348660060,mobile,United States,(none),0,0,0,0
72819062.8866559342,tablet,Bangladesh,cpc,4,0,0,0
73216483.0418400091,desktop,Germany,referral,2,0,0,0
73442564.1525044141,desktop,Malaysia,organic,1,0,0,0
73938241.6849686639,mobile,Poland,organic,0,0,0,0
74104955.3143798072,mobile,India,referral,0,0,0,0
74197509.3277309706,mobile,United States,referral,1,0,0,0
74258215.0153020949,mobile,Spain,organic,0,0,0,0
74916923.7005745240,mobile,United States,organic,0,0,0,0
74951306.8133051836,desktop,United States,<Other>,0,0,0,0
75519327.9111784689,desktop,United States,(none),0,0,0,0
75754970.8472429734,desktop,United States,organic,0,0,0,0
75757042.7904357992,desktop,United States,(none),0,0,0,0
76009562.8024809265,desktop,United States,organic,0,0,0,0
76234399.6670037424,mobile,Malta,referral,1,0,0,0
76932913.9399220611,mobile,United Kingdom,organic,58,0,1,0
76941396.5048499120,desktop,Taiwan,organic,0,0,0,0
77063431.2128299746,desktop,Czechia,organic,5,0,0,0
77164327.8034616747,desktop,United States,(none),0,0,0,0
77179192.4850309187,mobile,United States,referral,3,0,2,0
77327754.3093884834,mobile,Singapore,referral,0,0,0,0
77346558.1419083120,mobile,United States,(none),0,0,0,0
77373726.2548401706,mobile,United States,organic,0,0,0,0
77466818.4661216861,mobile,Algeria,organic,0,0,0,0
77549548.4527533684,mobile,Italy,(none),1,0,0,0
78080881.1713884224,mobile,Lithuania,organic,0,0,0,0
78553423.0784406811,desktop,United Kingdom,(none),0,0,0,0
78590987.0314443703,desktop,Italy,<Other>,0,0,0,0
79553059.4531556375,mobile,(not set),(none),0,0,0,0
79553165.4071602117,desktop,India,referral,3,0,0,0
79896263.3490437749,mobile,Indonesia,organic,0,0,0,0
80123526.5434181083,desktop,Netherlands,referral,0,0,0,0
80253643.9642572019,mobile,Germany,organic,0,0,0,0
80307173.4828982276,mobile,Vietnam,referral,1,0,0,0
80706471.9291471108,mobile,United States,organic,2,0,0,0
80967987.2209982007,mobile,United States,organic,0,0,0,0
80983802.1185176818,desktop,United Kingdom,(none),0,0,0,0
81020134.5671537744,mobile,Canada,(none),1,0,0,0
81250089.4459287787,desktop,United Kingdom,referral,0,0,0,0
81276597.3294109357,desktop,United States,organic,7,0,0,0
81293512.7221559392,desktop,South Korea,organic,0,0,0,0
81493644.9580591023,desktop,United States,(none),0,0,0,0
81522304.6162377312,desktop,United States,organic,0,0,0,0
81614520.7645236554,mobile,Canada,organic,0,0,0,0
81815905.0633747557,desktop,Vietnam,referral,0,0,0,0
81880028.4502858945,mobile,India,(none),0,0,0,0
81908815.5123321174,desktop,Canada,organic,0,0,0,0
81967527.9205363511,desktop,United Kingdom,(none),0,0,0,0
82027411.7145908037,desktop,United States,organic,59,0,1,0
82029106.1604465290,desktop,Spain,organic,0,0,0,0
82099164.8185174810,desktop,United States,(none),0,0,0,0
82307107.4851763863,desktop,United States,<Other>,0,0,0,0
82434918.7442592268,mobile,Egypt,organic,19,0,0,0
82509306.0355871097,mobile,Canada,(none),0,0,0,0
82592841.5041495665,mobile,United States,referral,2,0,3,1
82672957.4567636734,desktop,India,referral,0,0,0,0
82687388.4578317603,desktop,United Kingdom,referral,0,0,0,0
82986594.5837303888,desktop,India,organic,2,0,0,0
83055898.8821092361,desktop,United States,organic,0,0,0,0
83126565.0062474518,desktop,Ireland,<Other>,0,0,0,0
83166200.0599398444,desktop,Taiwan,organic,0,0,0,0
83425527.8910877184,mobile,Bangladesh,organic,0,0,0,0
83454057.3833301940,desktop,Indonesia,organic,0,0,0,0
83455885.8383867308,desktop,United States,<Other>,0,0,0,0
83805689.9988326916,mobile,United States,cpc,0,0,0,0
84002624.0106719030,mobile,Singapore,<Other>,0,0,0,0
84008873.5002670579,desktop,Poland,organic,3,0,1,0
84009455.0578838143,desktop,Taiwan,organic,0,0,0,0
